Avg Deaths Per Year,County,Demographic clusters,Demoraphic cluster (5),Mortality Group,State,TARGET deathRate (bin),Avg Ann Count,Avg Household Size,Birth Rate,Incidence Rate,Med Income,Median Age,Median Age Female,Median Age Male,Pct Asian,Pct Black,Pct Emp Priv Coverage,Pct Married Households,Pct Other Race,Pct Private Coverage,Pct Private Coverage Alone,Pct Public Coverage,Pct Public Coverage Alone,Pct White,PctBachDeg18 24,PctBachDeg25 Over,PctEmployed16 Over,PctHS18 24,PctHS25 Over,PctNoHS18 24,PctSomeCol18 24,PctUnemployed16 Over,Percent Married,popEst2015,Poverty Percent,Study Per Cap,TARGET deathRate
13,Kimball County,Cluster 3,Cluster 3,1,Nebraska,200,25,2.33,9.93485342,401.5,45771,45.7,46.2,45.4,0.564516129,0.295698925,32.2,52.66836086,0.725806452,59.9,,40,22.2,96.34408602,2.1,11.6,56.9,41.8,34,25.3,,5.1,59.4,3689,11.7,0,203.8
30,Livingston County,Cluster 2,Cluster 3,1,Kentucky,210,78,2.44,1.418067227,578.6,42892,45.9,46.2,45.6,0.404513519,0.191611667,44,59.77522216,0.010645093,67.4,49.7,40.9,20.7,97.6900149,2.5,4.9,49.8,43.6,46.9,22.7,31.3,6.7,61.1,9316,14.1,0,211.7
15,Stewart County,Cluster 2,Cluster 4,1,Georgia,220,35,2.48,2.584269663,512.8,27635,38,46.3,33.8,1.653033402,48.68779823,23.6,22.99248989,17.53578732,41.3,28.2,47.1,27.9,29.77164281,0,8.7,29.3,37.9,35.6,55.1,,14.5,23.1,5851,39.4,0,228.8
7,Morton County,Cluster 2,Cluster 1,0,Kansas,160,1962.667684,2.53,3.29153605,453.5494221,55378,41.6,46.3,38.3,0.160978751,0.933676755,49.6,52.56518082,7.244043786,70.9,56.8,30.1,15.2,85.83386993,6.2,10.6,57.1,51,32.5,21.1,21.7,5.8,54.2,3007,11.1,0,165.4
41,Montour County,Not Clustered,Cluster 3,0,Pennsylvania,150,124,0.0241,3.59080341,490.8,54547,42.9,46.3,40.6,2.901448022,1.680354441,53.8,49.33604336,0.124270586,77.6,,32.1,13.7,94.35379295,14.2,15.9,55.4,45.6,39.8,14.4,25.7,6.6,49.9,18557,11.2,0,152.6
29,Johnson County,Cluster 2,Cluster 3,1,Illinois,170,82,2.48,4.476930105,489.6,45773,43.2,46.3,41.2,0.226050355,8.862732871,40.1,54.75380077,0.101332918,66.7,47.4,41.9,20.4,88.79881518,4.8,11.4,39.2,28.5,31.4,24.3,,10.3,50.2,12762,15.9,0,175.2
38,Avery County,Cluster 2,Cluster 3,0,North Carolina,150,102,2.22,6.046511628,421.7,37131,43.7,46.3,41.7,0.486012998,4.170669681,30.9,56.4916924,2.198361119,58.3,39.8,37.8,18.1,89.3303193,4.3,11.1,45,26.3,30.5,14.4,,6.9,53.3,17689,19.8,0,152.8
25,Marshall County,Cluster 2,Cluster 3,0,Kansas,150,1962.667684,2.27,6.352683461,453.5494221,47901,45,46.3,43.3,0.289855072,0.289855072,48.1,55.71494678,0.389805097,77.7,57.4,32.6,12.2,97.08145927,6.9,11.8,62.1,28.9,44.8,16.9,47.3,3,61.4,9936,11.1,0,150.8
110,Bedford County,Cluster 2,Cluster 3,0,Pennsylvania,150,330,2.43,4.585306863,479.9,46890,45,46.3,44.1,0.226133724,0.568390172,44.2,54.965,0.305586114,70.9,52.6,34.9,15.3,97.71829035,6.3,8.5,56,48.1,50.8,18.6,27,7.3,57.2,48586,13.6,0,151.2
102,Sullivan County,Cluster 2,Cluster 3,1,New Hampshire,170,273,2.44,3.657874742,475.7,57142,45.1,46.3,44.4,0.883273444,0.519299872,48.8,49.85074627,0.442795873,69.6,53.7,33.3,15.6,96.40431204,6.6,16.4,60.6,44,37,17.4,,5.8,50.9,42967,10.4,0,171.9
16,Polk County,Cluster 3,Cluster 3,1,Nebraska,180,34,2.37,7.071713147,417.6,58162,45.4,46.3,44.6,0.36046291,0.246632518,47,60.07342818,1.555682034,81.9,63.7,26.3,8.8,96.47125783,7,14.7,67.7,29.8,32.5,24.7,,1.9,61.8,5202,8,0,187.7
9,Robertson County,Cluster 2,Cluster 3,1,Kentucky,270,17,2.31,1.204819277,530.3,37281,46.7,46.3,47.3,0,0,38.6,52.25806452,0,55.8,43.4,46.3,32.4,99.0942029,0,9.8,44.1,54.8,36.1,5,,6.7,53,2138,23,0,274
30,Floyd County,Cluster 2,Cluster 3,0,Virginia,130,78,2.46,4.274857505,372.4,43355,45.2,46.4,42.9,0,2.518843007,44.2,59.06553979,0.10307286,69.8,54.3,33.6,16.4,95.98660053,2.7,12.1,59.5,49.3,35.6,17.8,,5.7,58.9,15651,14.1,2875.215641,138
84,Freeborn County,Cluster 2,Cluster 3,0,Minnesota,160,1962.667684,2.33,5.846508564,453.5494221,47203,44.6,46.4,43.1,1.307570314,1.129559504,43.6,49.27268529,1.074537981,70.3,51.7,39,19.6,95.12574036,5.3,11.5,61.5,36.6,36.7,15.9,42.2,4.9,52.7,30613,12.5,65.33172182,164.1
22,Lafayette County,Cluster 2,Cluster 4,1,Arkansas,190,39,2.52,3.516921035,364.1,32225,45,46.4,43.3,0.247592847,38.19807428,25.5,41.97879859,0.041265475,49.6,,48,26.9,60.88033012,6.5,9.4,42.7,44.4,43.3,15.4,,12.5,41.5,6996,27.5,0,195.2
40,Houston County,Cluster 2,Cluster 1,0,Minnesota,140,1962.667684,2.35,3.366021733,453.5494221,59900,45,46.4,43.6,0.223261748,0.302998086,50.6,55.63023079,0.154156921,76.7,58.9,34.2,15,97.24643844,8.9,14.9,64.4,30.3,34.3,11.8,,4.9,58.1,18773,8.4,0,141.8
177,Carbon County,Cluster 2,Cluster 3,1,Pennsylvania,190,439,2.48,3.33234816,496.1,49252,45,46.4,43.9,0.471887861,1.525512888,45.2,52.33971496,0.451774608,71.8,51.9,37.6,17.4,96.0748213,6.8,9.6,54.5,39.7,46.2,9.4,,8.6,52.7,63960,13,78.17385866,191.8
166,Warren County,Cluster 2,Cluster 3,1,New York,170,455,2.4,3.57092349,511.3,54585,45.2,46.4,44,0.918993556,1.213562442,49.6,47.70792892,0.273089905,72.6,,36.5,16.8,96.17367291,7.1,15,58.6,33.8,33.3,12.5,,6.6,48.4,64688,13.3,633.8115261,177.9
15,Valley County,Cluster 2,Cluster 3,0,Montana,120,46,2.26,5.681818182,424,46328,45.5,46.4,44.4,0.197967533,0.158374027,34.9,55.44764795,0.158374027,64,45.2,40.4,19.9,86.44582289,10.7,14.1,62,43.5,37.8,25.8,,2.6,60.5,7659,12.4,130.565348,129.5
25,Forest County,Cluster 3,Cluster 3,0,Wisconsin,160,68,2.33,7.250418293,490.6,41418,45.3,46.4,44.4,0.153005464,0.491803279,35.1,51.39107612,0,59.8,40.1,43.9,20.4,82.26229508,4.4,8.8,47.6,42.2,40.7,18.9,,10.1,52.8,9057,17,4306.06161,166.4
27,Jefferson County,Cluster 2,Cluster 3,1,Nebraska,200,46,2.18,5.139186296,379.5,44947,45.5,46.4,45,0.242163326,0.013453518,40.3,51.29502828,0.053814072,73.2,53,37.8,16.2,97.1747612,7,10,62,24.6,42.6,16.2,,4,58.4,7263,11.5,0,201.3
47,Harrison County,Cluster 3,Cluster 3,1,Ohio,200,97,2.45,7.156549521,445.5,42582,45.9,46.4,45.1,0.134331222,2.09812576,46.8,56.7692553,0.198298471,67.7,49.8,37.7,19.3,95.83573211,1.6,5.4,52.9,46.4,48.7,19.8,,5.6,57.8,15450,16.9,0,201.4
16,Stillwater County,Cluster 2,Cluster 3,0,Montana,120,64,2.44,3.636363636,519.3,60812,46.7,46.4,47,0.506029285,0.183031869,44.7,64.21699626,1.065891473,75.8,55.4,30.2,10.8,95.74720069,1.8,15.2,59.5,49.4,37.2,18,,3.6,65.2,9486,8.4,421.674046,127.4
8,Hettinger County,Cluster 3,Cluster 3,0,North Dakota,160,19,2.25,15.15711645,481.5,50038,48.4,46.4,49.6,0,0.724914155,35.7,62.51145738,0,81.2,56,34.7,9.9,96.03204884,6.8,12.2,57.4,25,37.1,10.8,57.4,1.1,65.9,2704,11.1,0,160.3
185,Belmont County,Cluster 2,Cluster 3,1,Ohio,180,406,2.35,3.534951105,427.9,41983,43.9,46.5,41.3,0.368027602,3.834100058,47.9,49.99105065,0.405405405,69.5,51.5,37.7,18.8,93.48907418,5.5,9.4,51.3,36.6,43.5,18.1,,8.5,50.6,69154,16.1,0,185.2
70,McDowell County,Cluster 2,Cluster 2,1,West Virginia,230,137,2.39,3.860072376,457.1,24707,44.1,46.5,41.5,0,9.157773291,23.4,44.26650367,0.572060379,39.7,24.3,58.5,37.7,89.35679262,3.1,3.2,27,51.6,43.9,32.3,,13.3,46,19835,34.9,0,234.8
40,Cedar County,Cluster 2,Cluster 3,1,Missouri,170,82,2.33,6.495468278,400.7,33631,44.8,46.5,42.3,0.079182263,0.086380651,25.6,47.83197832,0.035991938,52.8,,44.4,22.3,96.45119493,4.5,9.4,45.6,32.8,42.4,19.1,43.6,10.5,55.2,13934,21.4,0,172.7
17,Osceola County,Cluster 2,Cluster 3,0,Iowa,160,39,2.28,6.165540541,432.9,51423,44.5,46.5,42.7,0.257607471,0.402511673,43.9,56.51685393,2.656577041,74.2,54.4,34.1,14.6,95.5240702,6.3,13.6,66.1,40.1,37.6,27.1,,3.3,61.6,6154,9.1,0,162
240,Moore County,Cluster 2,Cluster 3,0,North Carolina,160,648,2.44,3.694753236,483.6,51650,45.1,46.5,42.8,1.0769214,12.34971605,32.6,53.44479444,0.645280839,66.3,46.4,39.1,19.5,82.80413765,8,19.7,48.9,40.2,25.8,14.6,,8,55.8,94352,15.5,392.1485501,160.3
87,Marshall County,Cluster 2,Cluster 3,1,West Virginia,180,208,2.36,3.174132305,456.3,43356,44.3,46.5,42.9,0.406403941,0.858990148,47.8,55.3172673,0.172413793,70.3,50.4,37.5,17,97.66625616,9.2,11.4,50.9,45.9,45.1,8.5,,7,57.7,31978,15.2,0,184.6
30,Calhoun County,Cluster 2,Cluster 4,0,South Carolina,150,93,2.45,5.434122647,468,41209,45.3,46.5,44.2,0,42.40540179,39.8,47.81021898,2.219548068,60.8,43.8,38.2,18.9,54.20510763,4.5,11,52.4,35.3,37.2,19.4,,8.6,53.3,14781,19.3,0,150.9
177,Armstrong County,Cluster 2,Cluster 3,1,Pennsylvania,170,442,2.36,4.390138408,458.5,44326,45.6,46.5,44.4,0.185351359,0.935583048,47.8,51.86159024,0.223598464,72.3,51.8,38.8,16.9,97.75371806,10,10.5,53.2,42.8,49.4,15.2,,8.5,53.9,67052,13.8,74.56899123,171.1
32,Jackson County,Cluster 2,Cluster 3,1,Tennessee,190,71,2.49,3.981937603,449.1,35379,45.8,46.5,44.9,0.026096033,0.71329158,27.6,50.34208784,0.617606124,48.3,33.2,52.2,32.2,96.72929715,3.9,5.1,40.2,57.3,47.7,5.8,,14.5,50.8,11509,23.4,0,196.5
25,Calhoun County,Cluster 2,Cluster 3,1,West Virginia,220,50,2.44,4.780114723,459.9,32162,47,46.5,47.6,0.052931057,0.09262935,35.1,53.33333333,0.026465529,52.4,36.5,46,25.2,98.25327511,0,7.6,39.9,31.4,48.9,11.6,,18.1,55.7,7470,21.8,0,226.5
39,Brunswick County,Cluster 2,Cluster 4,0,Virginia,160,104,2.51,4.689366786,463.4,37344,41.7,46.6,40.3,0.395747194,55.78263438,37.8,43.12035159,0.578854105,60,44,40.7,22.5,41.9019492,4.2,7.5,46,29.6,35.7,21,,10.5,38.6,16698,21.9,0,165.3
16,Ransom County,Cluster 3,Cluster 3,1,North Dakota,180,35,2.25,9.291187739,447,56270,44.5,46.6,42.1,0.293416468,0.586832936,54.9,51.70068027,0,83.6,63.9,29.4,8.8,97.21254355,8.6,14.6,64.5,45.7,36.4,20.1,25.6,2,56.3,5448,8.4,0,181.4
466,Beaver County,Cluster 2,Cluster 3,1,Pennsylvania,180,1133,2.38,4.491424455,476.1,51041,44.8,46.6,42.9,0.577789557,6.06001708,50.3,49.70961344,0.237359013,73.9,55,36.9,16.8,90.94619666,11.3,15.3,57.7,36,39.2,12.7,,6.8,51,168871,11.7,183.5720757,180.2
33,Lunenburg County,Cluster 3,Cluster 4,1,Virginia,180,70,2.48,7.48049564,404.1,37548,44.7,46.6,43.2,0.286669852,34.03408186,34.4,47.05491585,1.727982163,58.5,40.5,41.3,22.6,61.81716834,7.7,8.1,43.8,31.4,34.9,21.3,,7.3,45.7,12299,22.4,0,189.8
17,Mercer County,Cluster 2,Cluster 1,0,North Dakota,150,55,2.31,2.630005977,482,74047,45.6,46.6,43.8,0.220085718,0.046333835,57.5,59.18867411,0.150584965,82.6,64.5,22.7,6.3,95.85312174,4.2,15.6,63.2,41.4,29.7,21.6,,3.2,62.8,8853,7.3,0,151.9
149,Franklin County,Cluster 2,Cluster 3,0,Massachusetts,150,387,2.3,3.458753556,413.9,53953,45.1,46.6,43.8,1.626279096,1.295963117,50.4,44.84802331,0.833520747,73.6,55.2,40.1,19,93.88423479,11.8,18.8,62.6,32.2,27.1,12.9,43,6.7,47.6,70601,12,84.98463195,153.9
12,Valley County,Cluster 2,Cluster 3,0,Nebraska,150,24,2.21,5.01285347,350.1,44726,46,46.6,44.2,0,0.070521862,35.6,56.87928308,0.023507287,70.5,,38.3,16.9,98.30747532,3.1,14.5,67,34.4,42.6,17.2,,1.4,64.2,4154,12.3,0,156.3
46,Clayton County,Cluster 2,Cluster 3,0,Iowa,160,116,2.3,5.962622367,456.7,49018,45.4,46.6,44.4,0.31450073,0.932270021,43.1,54.12723449,0.067393014,74.2,54.1,36.6,15.5,97.63001236,4.7,12.3,62.9,38.6,44.5,12.4,,4.2,58.6,17644,10.8,56.67649059,168.3
32,Marshall County,Cluster 2,Cluster 3,0,Illinois,160,88,2.38,5.503465145,490.6,53732,45.9,46.6,44.6,0.361455681,0.599687834,48,53.57500501,1.232235275,75.8,,37,16.5,96.71403927,5.1,12.4,56.6,39.6,40.3,15.5,,6.5,54.6,11982,10.7,0,164.3
18,Harney County,Cluster 3,Cluster 3,0,Oregon,160,39,2.32,8.321273517,368.7,36340,46.2,46.6,44.7,0.553326878,0.650159081,33.9,57.70243581,0.940655692,64.3,43.6,42.2,20.9,91.76926269,1.3,9.8,48.9,51.8,33.9,19,,16.1,61.4,7200,21.3,138.8888889,162.7
15,Goliad County,Cluster 1,Cluster 3,0,Texas,130,45,2.54,5.702647658,435,49369,45.8,46.6,44.8,0.067476383,5.614035088,43.7,57.37591114,20.91767881,70.4,49.3,37.6,15.4,72.19973009,6.8,9.1,48.6,51.1,39.5,14.1,,9.3,57.6,7531,15.3,0,139.8
120,Pike County,Cluster 1,Cluster 3,0,Pennsylvania,150,346,2.66,5.499704317,461.5,58375,46,46.6,45.4,1.536233931,5.871238876,48.3,58.48474785,1.214860856,72.5,53.7,35.9,16.1,89.42117531,8.6,14.7,51.9,32.1,35.8,13.1,46.2,11.6,55,55949,10.6,71.49368175,157.4
33,Webster County,Cluster 2,Cluster 3,1,West Virginia,250,65,2.28,4.203539823,511.9,29331,46.3,46.6,45.5,0.369665061,0.123221687,28.2,48.72652431,0,45.1,31.2,53.3,35.4,97.98364512,2.8,5.3,40.2,54.6,43,10.4,32.3,14.8,54.1,8755,26.1,114.2204455,259.5
52,Morgan County,Cluster 2,Cluster 3,1,West Virginia,200,105,2.36,4.090035685,425.4,44446,46.1,46.6,45.8,0.417739628,0.772532189,38.4,45.14153511,0,63.7,,38.4,17.3,97.35622318,7.6,11.1,49.3,53.1,41.2,13.3,,12.3,47.7,17524,13,0,209.7
12,Donley County,Cluster 2,Cluster 3,1,Texas,200,22,2.53,0.284090909,386.3,37263,42.9,46.7,39.3,0.418060201,5.657748049,36.7,48.74141876,0.08361204,58.1,43.2,39.2,21.7,92.33556299,0.2,9.6,47.6,26.6,33.5,7.2,,3.9,46.3,3499,19.4,0,202.7
19,Harper County,Cluster 3,Cluster 3,1,Kansas,190,1962.667684,2.34,7.6011846,453.5494221,50525,43,46.7,39.7,0.051185804,0.153557413,44.5,51.95232224,0.580105784,71.7,,32.8,14,96.21225047,6.3,13,59.7,44.7,36.6,17.1,,3.7,56.6,5817,12.9,171.9099192,194.7
19,Cedar County,Cluster 2,Cluster 3,0,Nebraska,120,45,2.39,6.343283582,334.6,54421,44.8,46.7,42.8,0.023054755,0.080691643,43.6,60.67132867,0.080691643,83.7,,28,8.9,98.67435159,10.8,13.1,67.5,28.4,40.6,14,,2.2,64.4,8564,10.4,0,120
128,Greene County,Cluster 1,Cluster 3,1,New York,180,338,2.55,4.626911005,505.7,52597,45.2,46.7,43.4,0.968703428,6.346249379,48.7,50.69751616,0.732737208,70.6,,37.9,17.9,89.66509356,5.9,12.2,48.3,37,36.3,24.8,,9.1,48.2,47625,11.1,0,187.3
159,James City County,Cluster 2,Cluster 1,0,Virginia,140,410,2.49,4.819607038,423,75926,45.4,46.7,43.4,2.964356968,13.5426542,45.2,57.275,0.732953179,81.1,57.8,30.5,10.7,80.28525745,15,26.5,54.7,31.2,21.1,13.5,,5.1,58.3,73147,7.9,27.34220132,149
25,Clay County,Cluster 2,Cluster 3,0,Texas,160,61,2.51,4.377431907,421.4,50993,45.7,46.7,43.8,0.391258708,0.715717149,38.2,57.76652195,1.20240481,65.3,45.1,35.1,16.3,94.81820784,5.3,11,54,33.2,39.5,20.9,,6.8,59.7,10360,13.5,0,167.3
36,Appanoose County,Cluster 2,Cluster 3,1,Iowa,170,92,2.28,5.4900366,489.7,40422,44.7,46.7,43.9,0.370984292,0.339411161,39.5,50.53822295,0.102612677,65.2,47.3,40.4,19.4,97.45836293,6.3,12.9,57.1,28.6,36.3,21.6,,6.6,56.2,12529,17.5,0,176.1
38,Clarke County,Cluster 1,Cluster 1,1,Virginia,190,77,2.55,6.678141136,417.9,70281,45.7,46.7,44.2,0.972095951,5.482900902,52.2,50.21715527,2.363801664,75.4,58.9,25.8,9.9,88.73347787,11.5,18.1,59,41.3,28,7.8,,6,50.7,14363,8.2,0,197.4
156,Pittsylvania County,Cluster 2,Cluster 3,1,Virginia,170,346,2.36,4.194566305,399,44207,546,46.7,44.2,0.3423894,21.41765137,42.6,51.5913601,1.57658375,66.2,,36.2,18.6,74.84473039,6.3,9.4,53.9,40.7,35.3,14.7,,7.7,53.5,62194,14.6,0,176.8
29,Guthrie County,Cluster 2,Cluster 3,0,Iowa,160,70,2.34,4.965920156,437.9,49507,45.9,46.7,44.4,0.148975791,0.754189944,44.5,54.80726628,0.456238361,74.4,54.2,35.9,15.6,97.71880819,10.4,13.7,61.7,30.7,39.3,7,,5.4,59.6,10676,12.4,655.6762833,168.5
103,Greenbrier County,Cluster 2,Cluster 3,1,West Virginia,190,250,2.28,4.354354354,494.9,36996,45.3,46.7,44.6,0.38692312,2.299108395,39.1,47.48027903,0.42617619,61.9,43.3,43,22.1,94.14288118,13.3,11.2,48.2,36.6,44,22.4,27.8,7.2,52.2,35516,21.1,0,195.1
112,Delaware County,Cluster 2,Cluster 3,1,Oklahoma,180,241,2.47,4.550418639,408.4,36424,45.8,46.7,44.9,1.144678693,0.304281678,28.7,52.93762454,1.113284552,52.4,33.9,44.9,23.5,66.20782922,3.2,11.6,47.7,43.5,37.2,22,,9.2,55,41459,18.8,0,182.4
25,Prairie County,Cluster 3,Cluster 3,1,Arkansas,190,55,2.16,7.01754386,449.5,39896,45.4,46.7,44.9,0.119019281,12.3184956,30.7,50.31364349,0.3808617,51.7,39.1,47.1,28.7,86.12235182,6.2,7.2,50.9,30.9,41.8,26.5,36.4,6.2,56.5,8291,18.7,0,196.7
55,Bosque County,Cluster 2,Cluster 3,1,Texas,190,107,2.52,3.008595989,393.2,44397,46,46.7,45.3,0.445161649,1.496856046,35,57.03671953,1.541372211,59.9,,36.3,16.9,94.16838239,4,11.5,49.5,37.7,34.7,16.3,,7.9,57.8,17891,15,0,190.7
56,Tyler County,Cluster 2,Cluster 3,1,Texas,180,115,2.39,6.233421751,384.2,40442,42.8,46.8,38.5,0.270245084,11.12664244,35.2,55.60993976,1.691361476,59.2,39.8,41.8,19.1,85.01071662,1.8,7.7,40.8,40.6,41.8,33.3,,11.5,53.5,21347,19.3,0,188.1
16,Kingman County,Cluster 3,Cluster 3,0,Kansas,120,1962.667684,2.54,7.676767677,453.5494221,53378,45.2,46.8,41.7,0,0.141206675,43.3,55.25615436,0.077021823,71.5,54,32,13.7,97.18870347,2.3,14.8,56.5,45.8,34.8,10.3,,5.7,56.6,7687,11.2,8585.924288,129.4
21,Van Buren County,Cluster 3,Cluster 3,1,Iowa,180,50,2.49,7.260963336,463.5,42555,43.9,46.8,42.8,0.24219591,0.605489774,37,60.39402174,0.08073197,65.1,,38.7,19.5,97.92787944,8.2,9.5,,23.8,43.5,25.6,,6.6,60.6,7344,14.4,0,181.9
18,Hutchinson County,Cluster 3,Cluster 3,0,South Dakota,130,49,2.23,7.142857143,430.4,48879,45.6,46.8,44,0.05535566,0.19374481,41,55.33650578,0.359811791,75.5,55.9,34.9,16,96.3188486,4.9,19,65,28.8,32.9,26.4,,3,57.3,7301,13.2,0,130.4
176,Lake County,Cluster 3,Cluster 3,1,California,190,416,2.34,6.718511986,460.1,36333,45.5,46.8,44.4,1.287446616,2.247576296,25.3,40.38824881,9.948876212,47.6,31,50.6,28.4,79.60971352,3.7,10.8,43.7,35.1,28.3,19.5,,14.6,45.4,64591,24.3,0,190.6
52,Potter County,Cluster 1,Cluster 3,1,Pennsylvania,190,114,2.57,6.77146312,456.5,40323,45.8,46.8,44.5,0.345283996,0.575473327,40.7,52.76653171,0.270472464,67.2,46.4,40.6,18.5,97.75565403,7.7,9.2,49.5,45.4,48.2,15,31.9,6.9,52.1,17093,14.3,0,191.9
16,Ohio County,Cluster 2,Cluster 3,1,Indiana,190,42,2.5,4.801324503,535.7,51403,46,46.8,44.6,0,0.961379082,54,55.67182922,0.132604011,74.2,56.8,29.8,13.2,98.90601691,11,9.2,58.5,35,49.4,17.5,,7.7,54.8,5938,11.1,0,195.6
151,Belknap County,Cluster 2,Cluster 3,1,New Hampshire,180,411,2.42,4.824422651,508.6,59831,46.1,46.8,45.3,1.066242819,0.543055349,48.6,53.36016587,0.322853027,69.6,,33.9,16.8,96.38901306,10.5,19.1,60.8,37.9,31.5,15.4,36.2,5.3,54.2,60641,10,329.8098646,182.6
106,Stevens County,Cluster 2,Cluster 3,1,Washington,170,251,2.44,3.631082062,423.8,43823,46.2,46.8,45.6,0.603931294,0.489115459,33.9,55.21239889,0.865711399,58.3,39.3,45.8,24.1,89.17745936,3.9,10.7,46.3,35.3,34.4,25.1,,9.4,57.2,43791,19.3,0,174.2
94,Clare County,Cluster 2,Cluster 3,1,Michigan,200,211,2.28,3.935222672,464.3,34655,46.4,46.8,46.1,0.244220124,0.452621296,29.6,48.18559034,0.28980788,55.6,33.6,51.1,25.8,96.48323022,2.3,7.7,42.4,35.1,39.3,21.2,,13.2,51.6,30553,24.5,0,203.8
16,Grand Isle County,Cluster 2,Cluster 3,1,Vermont,200,48,2.34,3.969883641,548.5,60081,47.1,46.8,47.4,0.373993096,0,47.3,58.04384486,0.115074799,69.9,52.4,41.2,22.9,94.92232451,14.5,20.4,63.2,32.5,29.7,11.9,,7.4,59.8,6861,9.1,0,206.1
49,Hardin County,Cluster 2,Cluster 3,0,Iowa,160,122,2.37,4.732327714,487.9,53277,44.7,46.9,42.1,0.960156385,1.023400218,52.7,54.84009752,0.983154142,78.1,60.7,31.3,12.4,95.77991146,12.5,13.1,58.8,32.9,34.9,12,,4.9,55.2,17367,11.7,115.1609374,169.8
10,Cimarron County,Cluster 2,Cluster 3,1,Oklahoma,250,17,2.28,2.195121951,456.9,41800,44.6,46.9,42.9,0.213583938,0.213583938,29.9,52.40904621,12.21700128,59,42,38.4,20.5,84.45108928,3,15.3,60.8,44.4,36.3,28.6,,2.2,60.9,2216,18,0,258.7
97,Halifax County,Cluster 2,Cluster 4,1,Virginia,170,211,2.43,5.521048999,412.7,39079,45.3,46.9,43.1,0.599898609,36.92615333,35.6,46.83916084,1.056159522,59.3,42.3,41,21.8,60.49400101,7,10.1,49.4,34.8,36.5,15.6,,7.5,47.8,35125,18,28.46975089,178.3
16,Grant County,Cluster 3,Cluster 3,0,South Dakota,150,45,2.2,9.712509713,429.5,52816,44.8,46.9,43.2,0.027674,0.359762004,48.1,56.46618884,0.055348001,78,,28,12.1,97.55085098,3.7,15.3,66.8,60.9,44.3,19.5,,4.1,62.8,7142,10,420.050406,150.3
61,Martin County,Not Clustered,Cluster 4,1,North Carolina,170,164,0.0254,3.58004827,491.5,35930,46,46.9,43.5,0.155927346,43.56272915,30.5,46.87668573,1.420203127,55.2,38.5,42.9,22.7,53.33558093,0.7,9.9,46.9,34.4,37.6,13.4,,14.7,47.2,23357,19.7,0,177
483,Marin County,Cluster 2,Cluster 1,0,California,130,1625,2.41,5.448237059,475,94549,45.4,46.9,43.7,5.682623118,2.548103534,48.8,50.02315038,7.669083294,78.4,,28.9,12.5,79.3182865,13.6,31.4,61.2,25.9,11.8,14.3,,5.7,51.8,261221,8.8,421.0993756,135.2
28,Monroe County,Cluster 3,Cluster 4,1,Arkansas,220,61,2.27,9.781931464,515.3,30682,45.2,46.9,43.7,0.5445352,40.68455854,22.4,37.93103448,1.166861144,42.4,26.7,56,33.5,55.91857902,2.1,7.7,44.9,37.1,41.2,26.4,34.4,12.8,42.7,7399,28.1,0,229.9
160,Venango County,Cluster 2,Cluster 3,1,Pennsylvania,190,369,2.38,5.128205128,487.7,43810,45.4,46.9,43.9,0.387711943,0.888583831,43.3,51.88666456,0.144696323,67.3,48.1,41.3,20.3,96.82039105,7.2,10.7,53.2,46.5,49.7,17.9,,8.1,53.5,53119,16.2,244.7335228,199.4
49,Green Lake County,Cluster 2,Cluster 3,0,Wisconsin,160,120,2.36,3.697661773,441.8,51175,45.2,46.9,44.2,0.39544448,0.537804492,42.8,53.45761431,1.555414953,67.4,49,38,18.1,96.11409891,4.9,11.4,59.5,43,42.3,18.4,,5.7,57.4,18856,11.3,0,169.7
150,Rutland County,Cluster 2,Cluster 3,1,Vermont,170,393,2.29,4.093296262,476,44888,45.5,46.9,44.3,0.731868495,0.632744094,42.7,47.86519502,0.219725756,65.3,47.8,44.4,24.2,96.93375186,11.9,18.1,59.3,35.9,34.2,9.1,,6.6,49.4,59736,13.5,100.4419446,178.8
82,Mason County,Cluster 2,Cluster 3,1,Michigan,190,144,2.3,5.960854093,350.2,42896,45.7,46.9,44.5,0.599073526,0.996133886,36.9,50.78380144,0.56424367,64.3,43.1,43.5,21,94.99843266,1.8,12.6,52.1,33.9,34.4,24.5,,10.7,54.9,28783,16.3,799.0827919,190.2
7,Greeley County,Cluster 3,Cluster 3,0,Nebraska,140,17,2.46,6.637168142,404.4,43858,46,46.9,45.3,0.282714055,0.686591276,32.8,56.88442211,0.040387722,71.4,51.1,38.1,17.1,98.34410339,13.8,10.7,58.1,16.6,39.8,29,,1.9,59.7,2429,12.7,0,149
10,Saguache County,Cluster 3,Cluster 3,0,Colorado,140,24,2.39,7.037358818,337.1,31227,46.1,46.9,45.5,1.122154537,0.368707919,19.2,44.03387221,6.588650208,33.3,24.6,46.1,32.4,87.6563001,6.8,17.9,49.4,28.6,24.7,35.2,,9.7,52.1,6251,29.9,0,145.4
78,Lincoln County,Cluster 2,Cluster 3,1,Wisconsin,180,196,2.22,3.410283316,498.7,48881,46.1,46.9,45.5,0.431308775,0.51969172,49.4,53.43425397,0.289896062,74.7,54.9,36.1,15.5,96.95962667,5,10.9,59.6,41.6,40.5,13.1,,6.1,57.2,27980,10.9,0,184.4
